transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript372	HORVU.RGT_PLANET.PROJ.1HG00004050	1.00	1.00	0.00	5.00	6.00	2.00
transcript373	HORVU.RGT_PLANET.PROJ.1HG00004060	0.00	0.00	0.00	0.00	2.00	0.00
transcript375	HORVU.RGT_PLANET.PROJ.1HG00004080	0.00	0.00	0.00	0.00	0.00	0.00
transcript376	HORVU.RGT_PLANET.PROJ.1HG00004100	0.00	0.00	0.00	0.00	0.00	0.00
transcript377	HORVU.RGT_PLANET.PROJ.1HG00004110	0.00	0.00	0.00	0.00	0.00	0.00
transcript379	HORVU.RGT_PLANET.PROJ.1HG00004120	0.00	0.00	0.00	0.00	0.00	0.00
transcript380	HORVU.RGT_PLANET.PROJ.1HG00004130	0.00	0.00	0.00	12.00	36.00	16.00
transcript383	HORVU.RGT_PLANET.PROJ.1HG00004180	344.36	285.16	401.94	270.33	288.70	287.09
transcript384	HORVU.RGT_PLANET.PROJ.1HG00004180	54.64	53.84	71.06	40.67	27.30	36.91
transcript385	HORVU.RGT_PLANET.PROJ.1HG00004190	0.00	0.00	0.00	0.00	0.00	1.00
transcript388	HORVU.RGT_PLANET.PROJ.1HG00004200	27.00	17.00	43.00	50.00	26.00	33.00
transcript389	HORVU.RGT_PLANET.PROJ.1HG00004210	1057.00	561.00	585.00	312.00	269.00	241.00
transcript390	HORVU.RGT_PLANET.PROJ.1HG00004220	2.00	0.00	0.00	0.00	0.00	0.00
transcript391	HORVU.RGT_PLANET.PROJ.1HG00004230	0.00	0.00	0.00	0.00	0.00	0.00
transcript392	HORVU.RGT_PLANET.PROJ.1HG00004240	539.00	258.00	335.00	401.00	316.00	251.00
transcript393	HORVU.RGT_PLANET.PROJ.1HG00004250	1168.99	791.66	1726.24	5280.00	5396.25	5413.13
transcript394	HORVU.RGT_PLANET.PROJ.1HG00004250	278.01	320.34	440.76	2338.00	2571.75	2824.87
transcript395	HORVU.RGT_PLANET.PROJ.1HG00004260	0.00	0.00	0.00	0.00	0.00	0.00
transcript396	HORVU.RGT_PLANET.PROJ.1HG00004280	0.00	0.00	0.00	0.00	0.00	0.00
transcript397	HORVU.RGT_PLANET.PROJ.1HG00004290	0.00	3.56	2.10	0.96	1.25	0.00
transcript398	HORVU.RGT_PLANET.PROJ.1HG00004310	0.00	0.00	0.00	0.00	0.00	0.00
transcript402	HORVU.RGT_PLANET.PROJ.1HG00004360	2.00	0.00	0.00	0.00	0.00	0.00
transcript403	HORVU.RGT_PLANET.PROJ.1HG00004380	545.00	501.00	743.00	363.00	301.00	373.00
transcript404	HORVU.RGT_PLANET.PROJ.1HG00004390	151.00	120.00	174.00	149.00	96.00	128.00
transcript405	HORVU.RGT_PLANET.PROJ.1HG00004420	0.00	0.00	0.00	0.00	0.00	0.00
transcript406	HORVU.RGT_PLANET.PROJ.1HG00004450	0.00	0.00	0.00	0.00	0.00	0.00
transcript407	HORVU.RGT_PLANET.PROJ.1HG00004470	143.00	77.16	104.32	119.52	112.81	135.89
transcript408	HORVU.RGT_PLANET.PROJ.1HG00004470	7.00	4.84	3.68	11.48	4.19	4.11
transcript409	HORVU.RGT_PLANET.PROJ.1HG00004480	3.00	1.00	0.00	0.00	1.00	1.00
transcript410	HORVU.RGT_PLANET.PROJ.1HG00004490	0.00	0.00	0.00	0.00	0.00	0.00
transcript411	HORVU.RGT_PLANET.PROJ.1HG00004500	0.00	0.00	0.00	0.00	0.00	0.00
transcript412	HORVU.RGT_PLANET.PROJ.1HG00004510	22.00	6.00	16.00	21.00	22.00	26.00
transcript414	HORVU.RGT_PLANET.PROJ.1HG00004530	0.00	0.00	0.00	0.00	0.00	0.00
transcript415	HORVU.RGT_PLANET.PROJ.1HG00004540	0.00	0.00	0.00	0.00	0.00	0.00
transcript417	HORVU.RGT_PLANET.PROJ.1HG00004550	0.00	0.00	0.00	1.00	0.00	0.00
transcript418	HORVU.RGT_PLANET.PROJ.1HG00004560	0.00	0.00	0.00	0.00	0.00	0.00
transcript420	HORVU.RGT_PLANET.PROJ.1HG00004580	0.00	0.00	0.00	0.00	0.00	0.00
transcript421	HORVU.RGT_PLANET.PROJ.1HG00004590	0.00	0.00	0.00	0.00	0.00	0.00
transcript424	HORVU.RGT_PLANET.PROJ.1HG00004610	0.00	0.00	0.00	0.00	0.00	0.00
transcript425	HORVU.RGT_PLANET.PROJ.1HG00004620	0.00	0.00	0.00	0.00	0.00	0.00
transcript427	HORVU.RGT_PLANET.PROJ.1HG00004650	0.00	0.00	0.00	0.00	0.00	0.00
transcript428	HORVU.RGT_PLANET.PROJ.1HG00004660	0.00	0.00	0.00	0.00	0.00	0.00
transcript430	HORVU.RGT_PLANET.PROJ.1HG00004670	0.00	0.00	0.00	0.00	0.00	0.00
transcript431	HORVU.RGT_PLANET.PROJ.1HG00004690	0.00	0.00	0.00	0.00	0.00	1.00
transcript432	HORVU.RGT_PLANET.PROJ.1HG00004700	0.00	0.00	0.00	0.00	0.00	0.00
transcript433	HORVU.RGT_PLANET.PROJ.1HG00004720	6.00	2.00	10.00	14.00	12.00	13.00
transcript435	HORVU.RGT_PLANET.PROJ.1HG00004730	880.00	412.00	989.00	1229.00	1189.00	1078.00
transcript436	HORVU.RGT_PLANET.PROJ.1HG00004740	0.00	0.00	0.00	0.00	0.00	0.00
transcript437	HORVU.RGT_PLANET.PROJ.1HG00004750	0.00	0.00	0.00	1.00	0.00	0.00
transcript438	HORVU.RGT_PLANET.PROJ.1HG00004760	0.00	0.00	0.00	0.00	0.00	0.00
transcript439	HORVU.RGT_PLANET.PROJ.1HG00004770	0.00	0.00	0.00	0.00	0.00	0.00
transcript440	HORVU.RGT_PLANET.PROJ.1HG00004790	0.00	0.00	0.00	0.00	0.00	0.00
transcript441	HORVU.RGT_PLANET.PROJ.1HG00004800	0.00	0.00	0.00	0.00	0.00	0.00
transcript442	HORVU.RGT_PLANET.PROJ.1HG00004810	0.00	0.00	0.00	0.00	0.00	0.00
transcript443	HORVU.RGT_PLANET.PROJ.1HG00004830	0.00	0.00	0.00	0.00	0.00	0.00
transcript445	HORVU.RGT_PLANET.PROJ.1HG00004840	0.00	1.00	0.00	0.00	0.00	0.00
transcript447	HORVU.RGT_PLANET.PROJ.1HG00004870	0.00	0.00	0.00	0.00	0.00	0.00
transcript448	HORVU.RGT_PLANET.PROJ.1HG00004880	0.00	0.00	0.00	0.00	0.00	0.00
transcript449	HORVU.RGT_PLANET.PROJ.1HG00004890	5.00	0.00	0.00	0.00	2.00	0.00
transcript450	HORVU.RGT_PLANET.PROJ.1HG00004910	0.00	0.00	0.00	0.00	0.00	0.00
transcript451	HORVU.RGT_PLANET.PROJ.1HG00004920	0.00	0.00	0.00	0.00	0.00	0.00
transcript452	HORVU.RGT_PLANET.PROJ.1HG00004930	162.00	84.00	177.00	104.00	82.00	82.00
transcript453	HORVU.RGT_PLANET.PROJ.1HG00004940	0.00	0.00	0.00	0.00	0.00	0.00
transcript454	HORVU.RGT_PLANET.PROJ.1HG00004950	891.74	390.00	1637.60	3493.78	4145.73	4830.64
transcript455	HORVU.RGT_PLANET.PROJ.1HG00004950	27.26	0.00	36.40	40.22	75.27	50.36
transcript456	HORVU.RGT_PLANET.PROJ.1HG00004960	0.00	0.00	0.00	0.00	0.00	0.00
transcript457	HORVU.RGT_PLANET.PROJ.1HG00004970	0.00	0.00	0.00	0.00	0.00	0.00
transcript458	HORVU.RGT_PLANET.PROJ.1HG00004980	0.00	0.00	0.00	0.00	0.00	0.00
transcript459	HORVU.RGT_PLANET.PROJ.1HG00004990	0.00	0.00	0.00	0.00	0.00	0.00
transcript461	HORVU.RGT_PLANET.PROJ.1HG00005010	3829.27	1986.07	2100.01	177.54	258.81	132.22
transcript462	HORVU.RGT_PLANET.PROJ.1HG00005010	445.73	285.93	312.99	49.46	32.19	37.78
transcript464	HORVU.RGT_PLANET.PROJ.1HG00005030	5190.00	8553.00	6802.00	141.00	161.00	119.00
transcript465	HORVU.RGT_PLANET.PROJ.1HG00005050	735.00	655.00	640.00	1496.00	1930.00	1563.00
transcript466	HORVU.RGT_PLANET.PROJ.1HG00005070	0.00	0.00	0.00	0.00	0.00	0.00
transcript469	HORVU.RGT_PLANET.PROJ.1HG00005100	0.00	0.00	0.00	0.00	0.00	0.00
transcript470	HORVU.RGT_PLANET.PROJ.1HG00005110	0.00	0.00	0.00	0.00	0.00	0.00
transcript472	HORVU.RGT_PLANET.PROJ.1HG00005120	0.00	0.00	0.00	0.00	0.00	0.00
transcript473	HORVU.RGT_PLANET.PROJ.1HG00005130	0.00	0.00	0.00	0.00	0.00	0.00
transcript474	HORVU.RGT_PLANET.PROJ.1HG00005140	0.00	0.00	0.00	0.00	0.00	0.00
transcript475	HORVU.RGT_PLANET.PROJ.1HG00005150	0.00	0.00	0.00	0.00	0.00	0.00
transcript477	HORVU.RGT_PLANET.PROJ.1HG00005170	249.00	130.00	211.00	234.00	140.00	124.00
transcript478	HORVU.RGT_PLANET.PROJ.1HG00005180	270.00	160.00	236.00	403.00	374.00	421.00
transcript479	HORVU.RGT_PLANET.PROJ.1HG00005190	169.00	169.47	177.56	108.00	61.17	100.56
transcript480	HORVU.RGT_PLANET.PROJ.1HG00005190	0.00	4.53	20.44	0.00	5.83	12.44
transcript482	HORVU.RGT_PLANET.PROJ.1HG00005210	447.00	491.00	560.00	589.00	620.00	838.00
transcript484	HORVU.RGT_PLANET.PROJ.1HG00005260	0.00	0.00	0.00	0.00	0.00	0.00
transcript485	HORVU.RGT_PLANET.PROJ.1HG00005270	0.00	0.00	0.00	0.00	0.00	0.00
transcript486	HORVU.RGT_PLANET.PROJ.1HG00005280	2.00	0.00	0.00	0.00	0.00	0.00
transcript487	HORVU.RGT_PLANET.PROJ.1HG00005300	0.00	0.00	0.00	0.00	0.00	0.00
transcript488	HORVU.RGT_PLANET.PROJ.1HG00005320	2990.78	4203.31	2469.75	381.47	464.71	392.23
transcript489	HORVU.RGT_PLANET.PROJ.1HG00005360	608.00	376.00	567.00	558.00	528.00	818.00
transcript491	HORVU.RGT_PLANET.PROJ.1HG00005380	0.00	0.00	0.00	0.00	0.00	0.00
transcript494	HORVU.RGT_PLANET.PROJ.1HG00005400	0.00	0.00	0.00	0.00	0.00	0.00
transcript497	HORVU.RGT_PLANET.PROJ.1HG00005420	0.00	0.00	0.00	0.00	0.00	0.00
transcript498	HORVU.RGT_PLANET.PROJ.1HG00005440	0.00	0.00	0.00	0.00	0.00	0.00
transcript499	HORVU.RGT_PLANET.PROJ.1HG00005450	1689.00	832.00	1771.00	127.00	152.00	115.00
transcript501	HORVU.RGT_PLANET.PROJ.1HG00005470	0.00	0.00	0.00	0.00	0.00	0.00
transcript502	HORVU.RGT_PLANET.PROJ.1HG00005490	0.00	0.00	0.00	0.00	0.00	0.00
transcript503	HORVU.RGT_PLANET.PROJ.1HG00005500	0.00	0.00	0.00	0.00	0.00	0.00
transcript505	HORVU.RGT_PLANET.PROJ.1HG00005510	0.00	0.00	0.00	0.00	0.00	0.00
transcript506	HORVU.RGT_PLANET.PROJ.1HG00005530	0.00	0.00	0.00	0.00	0.00	0.00
transcript507	HORVU.RGT_PLANET.PROJ.1HG00005540	0.00	0.00	0.00	0.00	0.00	0.00
transcript509	HORVU.RGT_PLANET.PROJ.1HG00005550	0.00	0.00	0.00	0.00	0.00	0.00
transcript510	HORVU.RGT_PLANET.PROJ.1HG00005560	0.00	0.00	0.00	0.00	0.00	0.00
transcript511	HORVU.RGT_PLANET.PROJ.1HG00005570	0.00	0.00	0.00	0.00	0.00	0.00
transcript515	HORVU.RGT_PLANET.PROJ.1HG00005610	0.00	0.00	0.00	0.00	0.00	0.00
transcript516	HORVU.RGT_PLANET.PROJ.1HG00005620	0.00	0.00	0.00	0.00	0.00	0.00
transcript517	HORVU.RGT_PLANET.PROJ.1HG00005630	0.00	0.00	0.00	0.00	0.00	0.00
transcript518	HORVU.RGT_PLANET.PROJ.1HG00005650	0.00	0.00	0.00	0.00	0.00	0.00
transcript519	HORVU.RGT_PLANET.PROJ.1HG00005660	0.00	0.00	0.00	0.00	0.00	0.00
transcript521	HORVU.RGT_PLANET.PROJ.1HG00005670	0.00	0.00	0.00	0.00	0.00	0.00
transcript524	HORVU.RGT_PLANET.PROJ.1HG00005680	0.00	0.00	0.00	0.00	0.00	0.00
transcript525	HORVU.RGT_PLANET.PROJ.1HG00005700	0.00	0.00	0.00	1.00	0.00	0.00
transcript526	HORVU.RGT_PLANET.PROJ.1HG00005710	5.00	2.00	9.00	9.00	13.00	7.00
transcript527	HORVU.RGT_PLANET.PROJ.1HG00005720	67.00	37.00	64.00	49.00	50.00	49.00
transcript530	HORVU.RGT_PLANET.PROJ.1HG00005730	76.00	60.00	82.00	5357.00	6481.00	5458.00
transcript531	HORVU.RGT_PLANET.PROJ.1HG00005740	0.00	0.00	0.00	0.00	0.00	0.00
transcript534	HORVU.RGT_PLANET.PROJ.1HG00005770	0.00	0.00	0.00	0.00	0.00	0.00
transcript536	HORVU.RGT_PLANET.PROJ.1HG00005820	0.00	5.42	0.00	9.47	4.02	5.18
transcript537	HORVU.RGT_PLANET.PROJ.1HG00005820	27.00	15.58	15.00	14.53	9.98	20.82
transcript540	HORVU.RGT_PLANET.PROJ.1HG00005830	0.00	0.00	0.00	0.00	0.00	0.00
transcript542	HORVU.RGT_PLANET.PROJ.1HG00006050	563.00	455.00	1154.00	13.00	15.00	8.00
transcript543	HORVU.RGT_PLANET.PROJ.1HG00006060	710.00	374.00	272.00	14.00	35.00	34.00
transcript544	HORVU.RGT_PLANET.PROJ.1HG00006070	1.00	23.00	16.00	6.00	0.00	18.00
transcript545	HORVU.RGT_PLANET.PROJ.1HG00006100	8.00	1.00	6.00	58.00	42.00	73.00
transcript547	HORVU.RGT_PLANET.PROJ.1HG00006110	89.00	97.00	174.00	71.00	68.00	80.00
transcript548	HORVU.RGT_PLANET.PROJ.1HG00006120	0.00	0.00	0.00	0.00	0.00	0.00
transcript551	HORVU.RGT_PLANET.PROJ.1HG00006160	0.00	0.00	0.00	0.00	0.00	0.00
transcript552	HORVU.RGT_PLANET.PROJ.1HG00006180	6.00	16.00	8.00	34.00	33.00	43.00
transcript554	HORVU.RGT_PLANET.PROJ.1HG00006210	0.00	0.00	0.00	1.00	2.00	2.00
transcript555	HORVU.RGT_PLANET.PROJ.1HG00006220	1355.00	1028.00	1193.00	1392.00	1142.00	1474.00
transcript556	HORVU.RGT_PLANET.PROJ.1HG00006250	0.00	0.00	0.00	0.00	0.00	0.00
transcript557	HORVU.RGT_PLANET.PROJ.1HG00006260	0.00	0.00	0.00	0.00	0.00	0.00
transcript558	HORVU.RGT_PLANET.PROJ.1HG00006270	167.00	109.00	122.00	205.00	163.00	152.00
transcript559	HORVU.RGT_PLANET.PROJ.1HG00006280	70.00	26.00	64.00	1359.00	1603.00	1578.00
transcript560	HORVU.RGT_PLANET.PROJ.1HG00006290	108.00	55.00	75.00	74.00	58.00	59.00
transcript562	HORVU.RGT_PLANET.PROJ.1HG00006300	240.51	77.96	230.47	13.00	7.00	9.00
transcript563	HORVU.RGT_PLANET.PROJ.1HG00006320	39.00	29.00	63.00	26.00	25.00	27.00
transcript566	HORVU.RGT_PLANET.PROJ.1HG00006330	15.19	0.00	0.00	23.51	23.58	0.00
transcript567	HORVU.RGT_PLANET.PROJ.1HG00006350	0.00	0.00	0.00	0.00	0.00	0.00
transcript568	HORVU.RGT_PLANET.PROJ.1HG00006360	0.00	0.00	0.00	0.00	0.00	0.00
transcript570	HORVU.RGT_PLANET.PROJ.1HG00006370	0.00	0.00	0.00	0.00	0.00	0.00
transcript573	HORVU.RGT_PLANET.PROJ.1HG00006390	0.00	0.00	0.00	0.00	0.00	0.00
transcript574	HORVU.RGT_PLANET.PROJ.1HG00006410	0.00	0.00	0.00	0.00	0.00	0.00
transcript575	HORVU.RGT_PLANET.PROJ.1HG00006420	0.00	0.00	0.00	0.00	0.00	0.00
transcript576	HORVU.RGT_PLANET.PROJ.1HG00006430	0.00	0.00	1.08	0.00	0.00	0.00
transcript578	HORVU.RGT_PLANET.PROJ.1HG00006450	376.00	351.00	534.00	650.00	667.00	597.00
transcript579	HORVU.RGT_PLANET.PROJ.1HG00006460	9.00	0.00	7.00	1059.00	1001.00	1611.00
transcript582	HORVU.RGT_PLANET.PROJ.1HG00006470	10.19	10.73	10.32	0.00	9.53	1.26
transcript583	HORVU.RGT_PLANET.PROJ.1HG00006480	0.00	0.00	0.00	0.00	0.00	0.00
transcript584	HORVU.RGT_PLANET.PROJ.1HG00006490	287.00	245.00	184.00	23.00	17.00	27.00
transcript586	HORVU.RGT_PLANET.PROJ.1HG00006500	38.90	22.65	44.50	11.36	8.42	12.31
transcript587	HORVU.RGT_PLANET.PROJ.1HG00006520	0.00	0.00	0.00	0.00	0.00	0.00
transcript589	HORVU.RGT_PLANET.PROJ.1HG00006530	0.00	0.00	0.00	0.00	0.00	0.00
transcript590	HORVU.RGT_PLANET.PROJ.1HG00006540	0.00	0.00	0.00	0.00	0.00	0.00
transcript591	HORVU.RGT_PLANET.PROJ.1HG00006550	0.00	0.00	0.00	0.00	0.00	0.00
transcript592	HORVU.RGT_PLANET.PROJ.1HG00006560	0.00	0.00	0.00	0.00	0.00	0.00
transcript594	HORVU.RGT_PLANET.PROJ.1HG00006570	1673.00	1462.00	1805.00	139.00	101.00	201.00
transcript595	HORVU.RGT_PLANET.PROJ.1HG00006580	0.00	0.00	0.00	0.00	0.00	0.00
transcript596	HORVU.RGT_PLANET.PROJ.1HG00006600	50.00	42.00	50.00	81.00	57.00	81.00
transcript599	HORVU.RGT_PLANET.PROJ.1HG00006650	0.00	0.00	0.00	0.00	0.00	0.00
transcript600	HORVU.RGT_PLANET.PROJ.1HG00006670	122.00	70.00	106.00	6.00	3.00	3.00
transcript601	HORVU.RGT_PLANET.PROJ.1HG00006680	0.00	0.00	0.00	0.00	0.00	0.00
transcript602	HORVU.RGT_PLANET.PROJ.1HG00006690	0.00	0.00	0.00	1.00	0.00	0.00
transcript604	HORVU.RGT_PLANET.PROJ.1HG00006710	4.00	0.00	4.00	0.00	0.00	0.00
transcript606	HORVU.RGT_PLANET.PROJ.1HG00006720	493.00	485.00	766.00	175.00	165.00	207.00
transcript607	HORVU.RGT_PLANET.PROJ.1HG00006730	6.32	7.22	6.55	9.55	8.89	0.00
transcript608	HORVU.RGT_PLANET.PROJ.1HG00006740	0.00	0.00	0.00	0.00	0.00	0.00
transcript612	HORVU.RGT_PLANET.PROJ.1HG00006750	89.45	53.77	225.75	133.81	137.54	125.17
transcript615	HORVU.RGT_PLANET.PROJ.1HG00006860	9051.00	8939.00	8102.00	4784.00	4174.00	4049.00
transcript616	HORVU.RGT_PLANET.PROJ.1HG00006870	213.94	274.12	252.19	129.56	184.16	159.82
transcript617	HORVU.RGT_PLANET.PROJ.1HG00006870	1617.06	1833.88	2329.81	842.44	803.84	1059.18
transcript618	HORVU.RGT_PLANET.PROJ.1HG00006890	84.00	51.00	71.00	42.00	30.00	13.00
transcript619	HORVU.RGT_PLANET.PROJ.1HG00006900	175.00	142.00	262.00	63.00	56.00	65.00
transcript620	HORVU.RGT_PLANET.PROJ.1HG00006910	0.00	0.00	0.00	0.00	0.00	0.00
transcript621	HORVU.RGT_PLANET.PROJ.1HG00006920	0.00	0.00	0.00	0.00	0.00	0.00
transcript623	HORVU.RGT_PLANET.PROJ.1HG00006940	0.00	0.00	0.00	0.00	0.00	0.00
transcript624	HORVU.RGT_PLANET.PROJ.1HG00006950	23.00	10.00	10.00	64.00	47.00	19.00
transcript625	HORVU.RGT_PLANET.PROJ.1HG00006960	1.00	7.00	5.00	0.00	2.00	0.00
transcript628	HORVU.RGT_PLANET.PROJ.1HG00006990	101.00	82.00	161.00	83.00	73.00	72.00
transcript629	HORVU.RGT_PLANET.PROJ.1HG00007000	68.00	45.00	80.00	65.00	42.00	40.00
transcript630	HORVU.RGT_PLANET.PROJ.1HG00007020	0.00	0.00	0.00	0.00	0.00	0.00
transcript631	HORVU.RGT_PLANET.PROJ.1HG00007040	0.00	0.00	1.00	0.00	0.00	0.00
transcript633	HORVU.RGT_PLANET.PROJ.1HG00007080	0.00	0.00	0.00	0.00	0.00	0.00
transcript634	HORVU.RGT_PLANET.PROJ.1HG00007090	0.00	0.00	0.00	0.00	0.00	1.00
transcript635	HORVU.RGT_PLANET.PROJ.1HG00007110	0.00	0.00	0.00	0.00	0.00	0.00
transcript636	HORVU.RGT_PLANET.PROJ.1HG00007120	0.00	0.00	0.00	0.00	0.00	0.00
transcript637	HORVU.RGT_PLANET.PROJ.1HG00007170	2.00	1.00	2.00	8.00	4.00	1.00
transcript639	HORVU.RGT_PLANET.PROJ.1HG00007250	0.00	0.00	0.00	0.00	0.00	0.00
transcript640	HORVU.RGT_PLANET.PROJ.1HG00007300	0.00	0.00	0.00	0.00	0.00	0.00
transcript642	HORVU.RGT_PLANET.PROJ.1HG00007310	0.00	0.00	0.00	0.00	0.00	0.00
transcript643	HORVU.RGT_PLANET.PROJ.1HG00007370	0.00	0.00	0.00	0.00	0.00	0.00
transcript644	HORVU.RGT_PLANET.PROJ.1HG00007400	549.00	541.00	699.00	425.00	365.00	404.53
transcript645	HORVU.RGT_PLANET.PROJ.1HG00007400	0.00	0.00	0.00	0.00	0.00	91.47
transcript646	HORVU.RGT_PLANET.PROJ.1HG00007410	0.00	0.00	0.00	0.00	0.00	0.00
transcript647	HORVU.RGT_PLANET.PROJ.1HG00007430	1557.00	1184.00	1391.00	514.00	450.00	525.00
transcript648	HORVU.RGT_PLANET.PROJ.1HG00007440	2038.00	1631.00	1725.00	619.00	642.00	711.00
transcript649	HORVU.RGT_PLANET.PROJ.1HG00007450	257.00	144.00	197.00	151.00	159.00	150.00
transcript650	HORVU.RGT_PLANET.PROJ.1HG00007460	413.00	152.00	283.00	417.00	313.00	380.00
transcript651	HORVU.RGT_PLANET.PROJ.1HG00007470	0.00	0.00	0.00	0.00	0.00	0.00
transcript652	HORVU.RGT_PLANET.PROJ.1HG00007480	0.00	0.00	0.00	0.00	0.00	0.00
transcript653	HORVU.RGT_PLANET.PROJ.1HG00007510	0.00	0.00	0.00	0.00	0.00	0.00
transcript654	HORVU.RGT_PLANET.PROJ.1HG00007520	0.00	0.00	0.00	0.00	0.00	0.00
transcript655	HORVU.RGT_PLANET.PROJ.1HG00007540	3.00	5.00	19.00	9.00	10.00	27.00
transcript656	HORVU.RGT_PLANET.PROJ.1HG00007550	301.00	176.00	306.00	686.00	600.00	649.00
transcript657	HORVU.RGT_PLANET.PROJ.1HG00007560	0.00	0.00	0.00	0.00	0.00	0.00
transcript658	HORVU.RGT_PLANET.PROJ.1HG00007570	0.00	0.00	0.00	0.00	0.00	0.00
transcript659	HORVU.RGT_PLANET.PROJ.1HG00007580	0.00	0.00	0.00	0.00	0.00	0.00
transcript661	HORVU.RGT_PLANET.PROJ.1HG00007590	0.00	0.00	0.00	0.00	0.00	0.00
transcript662	HORVU.RGT_PLANET.PROJ.1HG00007600	0.00	0.00	0.00	0.00	0.00	0.00
transcript663	HORVU.RGT_PLANET.PROJ.1HG00007610	0.00	0.00	0.00	0.00	0.00	0.00
transcript665	HORVU.RGT_PLANET.PROJ.1HG00007640	0.00	0.00	0.00	0.00	0.00	0.00
transcript666	HORVU.RGT_PLANET.PROJ.1HG00007650	0.00	0.00	0.00	0.00	0.00	0.00
transcript667	HORVU.RGT_PLANET.PROJ.1HG00007660	131.00	24.00	65.00	183.00	132.00	126.00
transcript670	HORVU.RGT_PLANET.PROJ.1HG00007720	0.00	0.00	0.00	0.00	0.00	0.00
transcript675	HORVU.RGT_PLANET.PROJ.1HG00007800	0.00	0.00	0.00	0.00	0.00	0.00
transcript676	HORVU.RGT_PLANET.PROJ.1HG00007810	0.00	0.00	0.00	0.00	0.00	0.00
transcript680	HORVU.RGT_PLANET.PROJ.1HG00007870	12.00	0.00	0.00	0.00	11.00	11.00
transcript681	HORVU.RGT_PLANET.PROJ.1HG00007880	0.00	0.00	0.00	0.00	0.00	0.00
transcript682	HORVU.RGT_PLANET.PROJ.1HG00007910	1720.00	1735.00	2901.00	8431.00	7522.00	9336.00
transcript683	HORVU.RGT_PLANET.PROJ.1HG00007920	0.00	0.00	0.00	0.00	0.00	0.00
transcript686	HORVU.RGT_PLANET.PROJ.1HG00007960	1.00	0.00	2.00	0.00	1.00	0.00
transcript687	HORVU.RGT_PLANET.PROJ.1HG00007970	83.00	40.00	83.00	137.00	114.00	120.00
transcript688	HORVU.RGT_PLANET.PROJ.1HG00007990	0.00	0.00	0.00	0.00	0.00	0.00
transcript689	HORVU.RGT_PLANET.PROJ.1HG00008000	0.00	0.00	0.00	0.00	0.00	0.00
transcript693	HORVU.RGT_PLANET.PROJ.1HG00008040	0.00	0.00	0.00	0.00	0.00	0.00
transcript695	HORVU.RGT_PLANET.PROJ.1HG00008070	18.00	14.00	19.00	1.00	3.00	2.00
transcript697	HORVU.RGT_PLANET.PROJ.1HG00008110	1.13	0.00	4.50	3.14	1.00	2.03
transcript700	HORVU.RGT_PLANET.PROJ.1HG00008130	822.00	796.00	1224.00	834.00	754.00	1088.00
transcript701	HORVU.RGT_PLANET.PROJ.1HG00008140	1066.00	1030.00	1574.00	806.00	710.00	882.00
transcript705	HORVU.RGT_PLANET.PROJ.1HG00008180	1697.00	1811.00	3687.00	14.00	16.00	17.00
transcript706	HORVU.RGT_PLANET.PROJ.1HG00008190	91.00	24.34	70.00	76.00	44.54	55.00
transcript707	HORVU.RGT_PLANET.PROJ.1HG00008190	0.00	2.66	0.00	0.00	8.46	0.00
transcript708	HORVU.RGT_PLANET.PROJ.1HG00008250	18.36	11.31	35.52	10.24	8.13	4.00
transcript709	HORVU.RGT_PLANET.PROJ.1HG00008260	0.00	0.00	0.00	0.00	0.00	0.00
transcript710	HORVU.RGT_PLANET.PROJ.1HG00008280	0.00	0.00	0.00	0.00	0.00	0.00
transcript711	HORVU.RGT_PLANET.PROJ.1HG00008290	0.00	0.00	0.00	0.00	0.00	0.00
transcript712	HORVU.RGT_PLANET.PROJ.1HG00008310	0.00	0.00	0.00	0.00	0.00	0.00
transcript713	HORVU.RGT_PLANET.PROJ.1HG00008320	1.00	0.00	1.00	0.00	0.00	0.00
transcript714	HORVU.RGT_PLANET.PROJ.1HG00008330	1162.00	1524.00	466.00	14.00	11.00	5.00
transcript715	HORVU.RGT_PLANET.PROJ.1HG00008340	0.00	0.00	0.00	0.00	0.00	0.00
transcript716	HORVU.RGT_PLANET.PROJ.1HG00008350	0.00	0.00	0.00	0.00	0.00	0.00
transcript718	HORVU.RGT_PLANET.PROJ.1HG00008360	0.00	0.00	0.00	1.00	1.00	1.00
transcript719	HORVU.RGT_PLANET.PROJ.1HG00008380	0.00	0.00	0.00	0.00	0.00	0.00
transcript721	HORVU.RGT_PLANET.PROJ.1HG00008390	0.00	0.00	0.00	0.00	0.00	0.00
transcript723	HORVU.RGT_PLANET.PROJ.1HG00008420	0.00	0.00	0.00	0.00	0.00	0.00
transcript725	HORVU.RGT_PLANET.PROJ.1HG00008430	0.00	1.00	0.00	0.00	0.00	3.00
transcript726	HORVU.RGT_PLANET.PROJ.1HG00008440	0.00	0.00	0.00	0.00	0.00	0.00
transcript728	HORVU.RGT_PLANET.PROJ.1HG00008460	23.00	42.00	6.00	5.00	4.00	3.00
transcript729	HORVU.RGT_PLANET.PROJ.1HG00008470	0.00	1.00	1.00	0.00	0.00	0.00
transcript730	HORVU.RGT_PLANET.PROJ.1HG00008480	52.00	37.00	45.00	7.00	10.00	8.00
transcript731	HORVU.RGT_PLANET.PROJ.1HG00008490	0.00	0.00	0.00	0.00	0.00	0.00
