transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript511	HORVU.RGT_PLANET.PROJ.1HG00005570	0.00	0.00	0.00	0.00	0.00	0.00
transcript515	HORVU.RGT_PLANET.PROJ.1HG00005610	0.00	0.00	0.00	0.00	0.00	0.00
transcript516	HORVU.RGT_PLANET.PROJ.1HG00005620	0.00	0.00	0.00	0.00	0.00	0.00
transcript517	HORVU.RGT_PLANET.PROJ.1HG00005630	0.00	0.00	0.00	0.00	0.00	0.00
transcript518	HORVU.RGT_PLANET.PROJ.1HG00005650	0.00	0.00	0.00	0.00	0.00	0.00
transcript519	HORVU.RGT_PLANET.PROJ.1HG00005660	0.00	0.00	0.00	0.00	0.00	0.00
transcript521	HORVU.RGT_PLANET.PROJ.1HG00005670	0.00	0.00	0.00	0.00	0.00	0.00
transcript524	HORVU.RGT_PLANET.PROJ.1HG00005680	0.00	0.00	0.00	0.00	0.00	0.00
transcript525	HORVU.RGT_PLANET.PROJ.1HG00005700	0.00	0.00	0.00	1.00	0.00	0.00
transcript526	HORVU.RGT_PLANET.PROJ.1HG00005710	5.00	2.00	9.00	9.00	13.00	7.00
transcript527	HORVU.RGT_PLANET.PROJ.1HG00005720	67.00	37.00	64.00	49.00	50.00	49.00
transcript531	HORVU.RGT_PLANET.PROJ.1HG00005740	0.00	0.00	0.00	0.00	0.00	0.00
transcript534	HORVU.RGT_PLANET.PROJ.1HG00005770	0.00	0.00	0.00	0.00	0.00	0.00
transcript539	HORVU.RGT_PLANET.PROJ.1HG00005830	0.00	0.00	0.00	0.00	0.00	0.00
transcript544	HORVU.RGT_PLANET.PROJ.1HG00006100	8.00	1.00	6.00	58.00	42.00	73.00
transcript547	HORVU.RGT_PLANET.PROJ.1HG00006120	0.00	0.00	0.00	0.00	0.00	0.00
transcript550	HORVU.RGT_PLANET.PROJ.1HG00006160	0.00	0.00	0.00	0.00	0.00	0.00
transcript554	HORVU.RGT_PLANET.PROJ.1HG00006210	0.00	0.00	0.00	1.00	2.00	2.00
transcript556	HORVU.RGT_PLANET.PROJ.1HG00006250	0.00	0.00	0.00	0.00	0.00	0.00
transcript557	HORVU.RGT_PLANET.PROJ.1HG00006260	0.00	0.00	0.00	0.00	0.00	0.00
transcript562	HORVU.RGT_PLANET.PROJ.1HG00006320	39.00	29.00	63.00	26.00	25.00	27.00
transcript565	HORVU.RGT_PLANET.PROJ.1HG00006350	0.00	0.00	0.00	0.00	0.00	0.00
transcript566	HORVU.RGT_PLANET.PROJ.1HG00006360	0.00	0.00	0.00	0.00	0.00	0.00
transcript568	HORVU.RGT_PLANET.PROJ.1HG00006370	0.00	0.00	0.00	0.00	0.00	0.00
transcript571	HORVU.RGT_PLANET.PROJ.1HG00006390	0.00	0.00	0.00	0.00	0.00	0.00
transcript572	HORVU.RGT_PLANET.PROJ.1HG00006410	0.00	0.00	0.00	0.00	0.00	0.00
transcript573	HORVU.RGT_PLANET.PROJ.1HG00006420	0.00	0.00	0.00	0.00	0.00	0.00
transcript574	HORVU.RGT_PLANET.PROJ.1HG00006430	0.00	0.00	1.08	0.00	0.00	0.00
transcript583	HORVU.RGT_PLANET.PROJ.1HG00006480	0.00	0.00	0.00	0.00	0.00	0.00
transcript584	HORVU.RGT_PLANET.PROJ.1HG00006490	287.00	245.00	184.00	23.00	17.00	27.00
transcript585	HORVU.RGT_PLANET.PROJ.1HG00006500	43.00	26.00	48.00	13.00	10.00	13.00
transcript586	HORVU.RGT_PLANET.PROJ.1HG00006520	0.00	0.00	0.00	0.00	0.00	0.00
transcript588	HORVU.RGT_PLANET.PROJ.1HG00006530	0.00	0.00	0.00	0.00	0.00	0.00
transcript589	HORVU.RGT_PLANET.PROJ.1HG00006540	0.00	0.00	0.00	0.00	0.00	0.00
transcript590	HORVU.RGT_PLANET.PROJ.1HG00006550	0.00	0.00	0.00	0.00	0.00	0.00
transcript591	HORVU.RGT_PLANET.PROJ.1HG00006560	0.00	0.00	0.00	0.00	0.00	0.00
transcript594	HORVU.RGT_PLANET.PROJ.1HG00006580	0.00	0.00	0.00	0.00	0.00	0.00
transcript595	HORVU.RGT_PLANET.PROJ.1HG00006600	50.00	42.00	50.00	81.00	57.00	81.00
transcript598	HORVU.RGT_PLANET.PROJ.1HG00006650	0.00	0.00	0.00	0.00	0.00	0.00
transcript599	HORVU.RGT_PLANET.PROJ.1HG00006670	122.00	70.00	106.00	6.00	3.00	3.00
transcript600	HORVU.RGT_PLANET.PROJ.1HG00006680	0.00	0.00	0.00	0.00	0.00	0.00
transcript601	HORVU.RGT_PLANET.PROJ.1HG00006690	0.00	0.00	0.00	1.00	0.00	0.00
transcript603	HORVU.RGT_PLANET.PROJ.1HG00006710	4.00	0.00	4.00	0.00	0.00	0.00
transcript606	HORVU.RGT_PLANET.PROJ.1HG00006730	18.54	22.38	47.61	27.19	33.32	9.31
transcript607	HORVU.RGT_PLANET.PROJ.1HG00006740	0.00	0.00	0.00	0.00	0.00	0.00
transcript617	HORVU.RGT_PLANET.PROJ.1HG00006910	0.00	0.00	0.00	0.00	0.00	0.00
transcript618	HORVU.RGT_PLANET.PROJ.1HG00006920	0.00	0.00	0.00	0.00	0.00	0.00
transcript620	HORVU.RGT_PLANET.PROJ.1HG00006940	0.00	0.00	0.00	0.00	0.00	0.00
transcript622	HORVU.RGT_PLANET.PROJ.1HG00006960	1.00	7.00	5.00	0.00	2.00	0.00
transcript625	HORVU.RGT_PLANET.PROJ.1HG00006990	101.00	82.00	161.00	83.00	73.00	72.00
transcript626	HORVU.RGT_PLANET.PROJ.1HG00007000	68.00	45.00	80.00	65.00	42.00	40.00
transcript627	HORVU.RGT_PLANET.PROJ.1HG00007020	0.00	0.00	0.00	0.00	0.00	0.00
transcript628	HORVU.RGT_PLANET.PROJ.1HG00007040	0.00	0.00	1.00	0.00	0.00	0.00
transcript629	HORVU.RGT_PLANET.PROJ.1HG00007080	0.00	0.00	0.00	0.00	0.00	0.00
transcript630	HORVU.RGT_PLANET.PROJ.1HG00007090	0.00	0.00	0.00	0.00	0.00	1.00
transcript631	HORVU.RGT_PLANET.PROJ.1HG00007110	0.00	0.00	0.00	0.00	0.00	0.00
transcript632	HORVU.RGT_PLANET.PROJ.1HG00007120	0.00	0.00	0.00	0.00	0.00	0.00
transcript633	HORVU.RGT_PLANET.PROJ.1HG00007170	2.00	1.00	2.00	8.00	4.00	1.00
transcript635	HORVU.RGT_PLANET.PROJ.1HG00007250	0.00	0.00	0.00	0.00	0.00	0.00
transcript636	HORVU.RGT_PLANET.PROJ.1HG00007300	0.00	0.00	0.00	0.00	0.00	0.00
transcript638	HORVU.RGT_PLANET.PROJ.1HG00007310	0.00	0.00	0.00	0.00	0.00	0.00
transcript639	HORVU.RGT_PLANET.PROJ.1HG00007370	0.00	0.00	0.00	0.00	0.00	0.00
transcript642	HORVU.RGT_PLANET.PROJ.1HG00007410	0.00	0.00	0.00	0.00	0.00	0.00
transcript648	HORVU.RGT_PLANET.PROJ.1HG00007470	0.00	0.00	0.00	0.00	0.00	0.00
transcript649	HORVU.RGT_PLANET.PROJ.1HG00007480	0.00	0.00	0.00	0.00	0.00	0.00
transcript650	HORVU.RGT_PLANET.PROJ.1HG00007510	0.00	0.00	0.00	0.00	0.00	0.00
transcript651	HORVU.RGT_PLANET.PROJ.1HG00007520	0.00	0.00	0.00	0.00	0.00	0.00
transcript655	HORVU.RGT_PLANET.PROJ.1HG00007560	0.00	0.00	0.00	0.00	0.00	0.00
transcript656	HORVU.RGT_PLANET.PROJ.1HG00007570	0.00	0.00	0.00	0.00	0.00	0.00
transcript657	HORVU.RGT_PLANET.PROJ.1HG00007580	0.00	0.00	0.00	0.00	0.00	0.00
transcript659	HORVU.RGT_PLANET.PROJ.1HG00007590	0.00	0.00	0.00	0.00	0.00	0.00
transcript660	HORVU.RGT_PLANET.PROJ.1HG00007600	0.00	0.00	0.00	0.00	0.00	0.00
transcript661	HORVU.RGT_PLANET.PROJ.1HG00007610	0.00	0.00	0.00	0.00	0.00	0.00
transcript663	HORVU.RGT_PLANET.PROJ.1HG00007640	0.00	0.00	0.00	0.00	0.00	0.00
transcript664	HORVU.RGT_PLANET.PROJ.1HG00007650	0.00	0.00	0.00	0.00	0.00	0.00
transcript665	HORVU.RGT_PLANET.PROJ.1HG00007660	131.00	24.00	65.00	183.00	132.00	126.00
transcript668	HORVU.RGT_PLANET.PROJ.1HG00007720	0.00	0.00	0.00	0.00	0.00	0.00
transcript673	HORVU.RGT_PLANET.PROJ.1HG00007800	0.00	0.00	0.00	0.00	0.00	0.00
transcript674	HORVU.RGT_PLANET.PROJ.1HG00007810	0.00	0.00	0.00	0.00	0.00	0.00
transcript678	HORVU.RGT_PLANET.PROJ.1HG00007870	12.00	0.00	0.00	0.00	11.00	11.00
transcript679	HORVU.RGT_PLANET.PROJ.1HG00007880	0.00	0.00	0.00	0.00	0.00	0.00
transcript681	HORVU.RGT_PLANET.PROJ.1HG00007920	0.00	0.00	0.00	0.00	0.00	0.00
transcript684	HORVU.RGT_PLANET.PROJ.1HG00007960	1.00	0.00	2.00	0.00	1.00	0.00
transcript686	HORVU.RGT_PLANET.PROJ.1HG00007990	0.00	0.00	0.00	0.00	0.00	0.00
transcript687	HORVU.RGT_PLANET.PROJ.1HG00008000	0.00	0.00	0.00	0.00	0.00	0.00
transcript691	HORVU.RGT_PLANET.PROJ.1HG00008040	0.00	0.00	0.00	0.00	0.00	0.00
transcript695	HORVU.RGT_PLANET.PROJ.1HG00008110	1.15	0.00	4.51	3.14	1.00	2.03
transcript706	HORVU.RGT_PLANET.PROJ.1HG00008250	18.36	11.31	35.51	10.24	8.13	4.00
transcript707	HORVU.RGT_PLANET.PROJ.1HG00008260	0.00	0.00	0.00	0.00	0.00	0.00
transcript708	HORVU.RGT_PLANET.PROJ.1HG00008280	0.00	0.00	0.00	0.00	0.00	0.00
transcript709	HORVU.RGT_PLANET.PROJ.1HG00008290	0.00	0.00	0.00	0.00	0.00	0.00
transcript710	HORVU.RGT_PLANET.PROJ.1HG00008310	0.00	0.00	0.00	0.00	0.00	0.00
transcript711	HORVU.RGT_PLANET.PROJ.1HG00008320	1.00	0.00	1.00	0.00	0.00	0.00
transcript713	HORVU.RGT_PLANET.PROJ.1HG00008340	0.00	0.00	0.00	0.00	0.00	0.00
transcript714	HORVU.RGT_PLANET.PROJ.1HG00008350	0.00	0.00	0.00	0.00	0.00	0.00
transcript716	HORVU.RGT_PLANET.PROJ.1HG00008360	0.00	0.00	0.00	1.00	1.00	1.00
transcript717	HORVU.RGT_PLANET.PROJ.1HG00008380	0.00	0.00	0.00	0.00	0.00	0.00
transcript719	HORVU.RGT_PLANET.PROJ.1HG00008390	0.00	0.00	0.00	0.00	0.00	0.00
transcript721	HORVU.RGT_PLANET.PROJ.1HG00008420	0.00	0.00	0.00	0.00	0.00	0.00
transcript723	HORVU.RGT_PLANET.PROJ.1HG00008430	0.00	1.00	0.00	0.00	0.00	3.00
transcript724	HORVU.RGT_PLANET.PROJ.1HG00008440	0.00	0.00	0.00	0.00	0.00	0.00
transcript726	HORVU.RGT_PLANET.PROJ.1HG00008460	23.00	42.00	6.00	5.00	4.00	3.00
transcript727	HORVU.RGT_PLANET.PROJ.1HG00008470	0.00	1.00	1.00	0.00	0.00	0.00
transcript728	HORVU.RGT_PLANET.PROJ.1HG00008480	52.00	37.00	45.00	7.00	10.00	8.00
transcript729	HORVU.RGT_PLANET.PROJ.1HG00008490	0.00	0.00	0.00	0.00	0.00	0.00
transcript730	HORVU.RGT_PLANET.PROJ.1HG00008500	0.00	0.00	0.00	0.00	0.00	0.00
transcript734	HORVU.RGT_PLANET.PROJ.1HG00008530	2.00	0.00	0.00	0.00	0.00	0.00
transcript735	HORVU.RGT_PLANET.PROJ.1HG00008540	0.00	0.00	0.00	0.00	0.00	0.00
transcript736	HORVU.RGT_PLANET.PROJ.1HG00008550	0.00	0.00	0.00	0.00	0.00	0.00
transcript738	HORVU.RGT_PLANET.PROJ.1HG00008560	0.00	0.00	0.00	0.00	0.00	0.00
transcript740	HORVU.RGT_PLANET.PROJ.1HG00008580	0.00	0.00	0.00	0.00	0.00	0.00
transcript747	HORVU.RGT_PLANET.PROJ.1HG00008630	0.00	0.00	0.00	0.00	0.00	0.00
transcript748	HORVU.RGT_PLANET.PROJ.1HG00008640	0.00	0.00	0.00	0.00	0.00	0.00
transcript749	HORVU.RGT_PLANET.PROJ.1HG00008650	0.00	0.00	0.00	0.00	0.00	0.00
transcript752	HORVU.RGT_PLANET.PROJ.1HG00008670	0.00	0.00	0.00	0.00	0.00	0.00
transcript756	HORVU.RGT_PLANET.PROJ.1HG00008700	0.00	0.00	0.00	0.00	0.00	0.00
transcript757	HORVU.RGT_PLANET.PROJ.1HG00008710	0.00	0.00	0.00	0.00	0.00	0.00
transcript759	HORVU.RGT_PLANET.PROJ.1HG00008740	0.00	0.00	0.00	0.00	0.00	0.00
transcript760	HORVU.RGT_PLANET.PROJ.1HG00008760	0.00	0.00	0.00	0.00	0.00	0.00
transcript762	HORVU.RGT_PLANET.PROJ.1HG00008780	0.00	0.00	0.00	0.00	0.00	0.00
transcript763	HORVU.RGT_PLANET.PROJ.1HG00008790	0.00	0.00	0.00	0.00	0.00	0.00
transcript767	HORVU.RGT_PLANET.PROJ.1HG00008870	0.00	0.00	0.00	0.00	0.00	0.00
transcript770	HORVU.RGT_PLANET.PROJ.1HG00008900	4.71	4.20	0.00	1.22	2.56	7.79
transcript771	HORVU.RGT_PLANET.PROJ.1HG00008910	0.00	0.00	0.00	0.00	0.00	0.00
transcript775	HORVU.RGT_PLANET.PROJ.1HG00008920	4.00	0.00	4.00	0.00	0.00	2.00
transcript777	HORVU.RGT_PLANET.PROJ.1HG00008980	0.00	0.00	0.00	0.00	0.00	0.00
transcript779	HORVU.RGT_PLANET.PROJ.1HG00009000	0.00	0.00	0.00	0.00	0.00	0.00
transcript781	HORVU.RGT_PLANET.PROJ.1HG00009010	0.00	0.00	0.00	0.00	0.00	0.00
transcript783	HORVU.RGT_PLANET.PROJ.1HG00009040	54.00	33.00	55.00	28.00	14.00	33.00
transcript784	HORVU.RGT_PLANET.PROJ.1HG00009050	0.00	0.00	0.00	0.00	0.00	0.00
transcript786	HORVU.RGT_PLANET.PROJ.1HG00009100	0.00	0.00	0.00	0.00	0.00	0.00
transcript787	HORVU.RGT_PLANET.PROJ.1HG00009130	0.00	0.00	0.00	0.00	0.00	0.00
transcript790	HORVU.RGT_PLANET.PROJ.1HG00009160	0.00	0.00	0.00	0.00	0.00	0.00
transcript791	HORVU.RGT_PLANET.PROJ.1HG00009200	0.00	0.00	0.00	0.00	0.00	0.00
transcript794	HORVU.RGT_PLANET.PROJ.1HG00009230	4.00	1.00	0.00	83.00	106.00	77.00
transcript795	HORVU.RGT_PLANET.PROJ.1HG00009240	0.00	0.00	0.00	0.00	0.00	0.00
transcript801	HORVU.RGT_PLANET.PROJ.1HG00009350	0.00	0.00	0.00	0.00	0.00	0.00
transcript802	HORVU.RGT_PLANET.PROJ.1HG00009370	0.00	0.00	0.00	0.00	0.00	0.00
transcript804	HORVU.RGT_PLANET.PROJ.1HG00009390	0.00	0.00	0.00	0.00	0.00	0.00
transcript805	HORVU.RGT_PLANET.PROJ.1HG00009400	0.00	0.00	0.00	0.00	0.00	0.00
transcript806	HORVU.RGT_PLANET.PROJ.1HG00009420	134.00	111.00	126.00	105.00	70.00	102.00
transcript807	HORVU.RGT_PLANET.PROJ.1HG00009430	18.00	20.00	7.00	31.00	38.00	56.00
transcript808	HORVU.RGT_PLANET.PROJ.1HG00009440	0.00	0.00	0.00	0.00	0.00	0.00
transcript810	HORVU.RGT_PLANET.PROJ.1HG00009460	0.00	0.00	0.00	0.00	0.00	0.00
transcript811	HORVU.RGT_PLANET.PROJ.1HG00009470	0.00	0.00	0.00	0.00	0.00	0.00
transcript815	HORVU.RGT_PLANET.PROJ.1HG00009520	0.00	0.00	0.00	0.00	0.00	0.00
transcript818	HORVU.RGT_PLANET.PROJ.1HG00009550	0.00	0.00	0.00	0.00	0.00	0.00
transcript819	HORVU.RGT_PLANET.PROJ.1HG00009560	0.00	0.00	0.00	0.00	0.00	0.00
transcript820	HORVU.RGT_PLANET.PROJ.1HG00009570	0.00	0.00	0.00	0.00	0.00	0.00
transcript822	HORVU.RGT_PLANET.PROJ.1HG00009590	0.00	0.00	0.00	0.00	0.00	0.00
transcript824	HORVU.RGT_PLANET.PROJ.1HG00009620	10.00	11.00	16.00	6.00	1.00	8.00
transcript837	HORVU.RGT_PLANET.PROJ.1HG00009780	0.00	0.00	0.00	0.00	0.00	0.00
transcript838	HORVU.RGT_PLANET.PROJ.1HG00009800	0.00	0.00	0.00	0.00	0.00	0.00
transcript839	HORVU.RGT_PLANET.PROJ.1HG00009820	0.00	0.00	0.00	0.00	0.00	0.00
transcript840	HORVU.RGT_PLANET.PROJ.1HG00009830	0.00	0.00	0.00	0.00	0.00	0.00
transcript843	HORVU.RGT_PLANET.PROJ.1HG00009880	0.00	0.00	0.00	0.00	0.00	0.00
transcript846	HORVU.RGT_PLANET.PROJ.1HG00009890	0.00	0.00	0.00	0.00	0.00	0.00
transcript849	HORVU.RGT_PLANET.PROJ.1HG00009900	0.00	0.00	0.00	0.00	0.00	0.00
transcript850	HORVU.RGT_PLANET.PROJ.1HG00009910	0.00	0.00	0.00	0.00	0.00	0.00
transcript854	HORVU.RGT_PLANET.PROJ.1HG00009930	0.00	0.00	0.00	0.00	0.00	0.00
transcript857	HORVU.RGT_PLANET.PROJ.1HG00009940	0.00	0.00	0.00	0.00	0.00	0.00
transcript858	HORVU.RGT_PLANET.PROJ.1HG00009950	0.00	0.00	0.00	0.00	0.00	0.00
transcript862	HORVU.RGT_PLANET.PROJ.1HG00009970	0.00	0.00	0.00	0.00	0.00	0.00
transcript864	HORVU.RGT_PLANET.PROJ.1HG00009980	0.00	0.00	0.00	0.00	0.00	0.00
transcript866	HORVU.RGT_PLANET.PROJ.1HG00010010	0.00	0.00	0.00	0.00	0.00	0.00
transcript867	HORVU.RGT_PLANET.PROJ.1HG00010020	0.00	0.00	0.00	0.00	0.00	0.00
transcript870	HORVU.RGT_PLANET.PROJ.1HG00010070	0.00	0.00	0.00	0.00	0.00	0.00
transcript872	HORVU.RGT_PLANET.PROJ.1HG00010120	0.00	0.00	0.00	0.00	0.00	0.00
transcript874	HORVU.RGT_PLANET.PROJ.1HG00010160	0.00	0.00	0.00	0.00	0.00	0.00
transcript876	HORVU.RGT_PLANET.PROJ.1HG00010170	0.00	0.00	0.00	0.00	0.00	0.00
transcript877	HORVU.RGT_PLANET.PROJ.1HG00010180	450.00	282.00	536.00	337.00	214.00	239.00
transcript878	HORVU.RGT_PLANET.PROJ.1HG00010190	0.00	0.00	0.00	0.00	0.00	0.00
transcript879	HORVU.RGT_PLANET.PROJ.1HG00010200	0.00	0.00	0.00	0.00	0.00	0.00
transcript881	HORVU.RGT_PLANET.PROJ.1HG00010250	0.00	0.00	0.00	0.00	0.00	0.00
transcript890	HORVU.RGT_PLANET.PROJ.1HG00010290	0.00	0.00	0.00	0.00	0.00	0.00
transcript891	HORVU.RGT_PLANET.PROJ.1HG00010300	0.00	0.00	0.00	0.00	0.00	0.00
transcript892	HORVU.RGT_PLANET.PROJ.1HG00010310	0.00	0.00	0.00	0.00	0.00	0.00
transcript894	HORVU.RGT_PLANET.PROJ.1HG00010320	0.00	0.00	0.00	0.00	0.00	0.00
transcript905	HORVU.RGT_PLANET.PROJ.1HG00010440	0.00	0.00	0.00	2.00	0.00	0.00
transcript906	HORVU.RGT_PLANET.PROJ.1HG00010470	0.00	0.00	0.00	0.00	0.00	0.00
transcript909	HORVU.RGT_PLANET.PROJ.1HG00010500	0.00	0.00	0.00	0.00	0.00	0.00
transcript910	HORVU.RGT_PLANET.PROJ.1HG00010510	0.00	0.00	0.00	0.00	0.00	0.00
transcript913	HORVU.RGT_PLANET.PROJ.1HG00010530	0.00	0.00	0.00	0.00	0.00	0.00
transcript915	HORVU.RGT_PLANET.PROJ.1HG00010540	352.00	356.00	467.00	134.00	78.00	95.00
transcript916	HORVU.RGT_PLANET.PROJ.1HG00010550	1.00	1.00	0.00	0.00	0.00	0.00
transcript918	HORVU.RGT_PLANET.PROJ.1HG00010570	0.00	0.00	0.00	0.00	0.00	0.00
transcript920	HORVU.RGT_PLANET.PROJ.1HG00010590	0.00	0.00	0.00	0.00	0.00	0.00
transcript925	HORVU.RGT_PLANET.PROJ.1HG00010630	0.00	0.00	0.00	0.00	0.00	0.00
transcript929	HORVU.RGT_PLANET.PROJ.1HG00010720	0.00	0.00	0.00	0.00	0.00	0.00
transcript931	HORVU.RGT_PLANET.PROJ.1HG00010730	0.00	0.00	0.00	1.00	2.00	0.00
transcript933	HORVU.RGT_PLANET.PROJ.1HG00010740	1.00	0.00	0.00	1.00	2.00	0.00
transcript934	HORVU.RGT_PLANET.PROJ.1HG00010750	0.00	0.00	0.00	0.00	0.00	0.00
transcript937	HORVU.RGT_PLANET.PROJ.1HG00010820	0.00	0.00	0.00	0.00	0.00	0.00
transcript938	HORVU.RGT_PLANET.PROJ.1HG00010830	0.00	0.00	0.00	0.00	0.00	0.00
transcript939	HORVU.RGT_PLANET.PROJ.1HG00010840	0.00	0.00	0.00	0.00	0.00	0.00
transcript940	HORVU.RGT_PLANET.PROJ.1HG00010860	170.00	104.00	135.00	132.00	75.00	96.00
transcript941	HORVU.RGT_PLANET.PROJ.1HG00010870	0.00	0.00	0.00	0.00	0.00	0.00
transcript942	HORVU.RGT_PLANET.PROJ.1HG00010880	0.00	0.00	0.00	0.00	0.00	0.00
transcript944	HORVU.RGT_PLANET.PROJ.1HG00010900	0.00	0.00	0.00	0.00	0.00	0.00
transcript948	HORVU.RGT_PLANET.PROJ.1HG00010920	340.00	497.00	400.00	88.00	85.00	71.00
transcript951	HORVU.RGT_PLANET.PROJ.1HG00010980	0.00	0.00	0.00	0.00	0.00	0.00
transcript953	HORVU.RGT_PLANET.PROJ.1HG00011000	0.00	0.00	0.00	0.00	0.00	0.00
transcript960	HORVU.RGT_PLANET.PROJ.1HG00011060	31.00	20.00	16.00	19.00	10.00	10.00
transcript965	HORVU.RGT_PLANET.PROJ.1HG00011100	0.00	0.00	0.00	0.00	0.00	0.00
transcript966	HORVU.RGT_PLANET.PROJ.1HG00011100	0.00	0.00	0.00	0.00	0.00	0.00
transcript967	HORVU.RGT_PLANET.PROJ.1HG00011110	0.00	0.00	0.00	0.00	0.00	0.00
transcript968	HORVU.RGT_PLANET.PROJ.1HG00011120	0.00	0.00	0.00	0.00	0.00	0.00
transcript972	HORVU.RGT_PLANET.PROJ.1HG00011240	0.00	0.00	0.00	0.00	0.00	0.00
transcript973	HORVU.RGT_PLANET.PROJ.1HG00011250	0.00	0.00	0.00	0.00	0.00	0.00
transcript974	HORVU.RGT_PLANET.PROJ.1HG00011260	0.00	0.00	0.00	0.00	0.00	0.00
transcript979	HORVU.RGT_PLANET.PROJ.1HG00011300	0.00	0.00	0.00	0.00	0.00	0.00
transcript983	HORVU.RGT_PLANET.PROJ.1HG00011340	0.00	0.00	0.00	0.00	0.00	0.00
transcript984	HORVU.RGT_PLANET.PROJ.1HG00011350	0.00	0.00	0.00	0.00	0.00	0.00
transcript993	HORVU.RGT_PLANET.PROJ.1HG00011500	0.00	0.00	0.00	0.00	0.00	0.00
transcript998	HORVU.RGT_PLANET.PROJ.1HG00011560	0.00	0.00	0.00	0.00	0.00	0.00
transcript1000	HORVU.RGT_PLANET.PROJ.1HG00011580	0.00	0.00	0.00	0.00	0.00	0.00
transcript1002	HORVU.RGT_PLANET.PROJ.1HG00011600	0.00	0.00	0.00	0.00	1.00	6.00
transcript1005	HORVU.RGT_PLANET.PROJ.1HG00011620	0.00	0.00	0.00	0.00	0.00	0.00
transcript1009	HORVU.RGT_PLANET.PROJ.1HG00011680	0.00	0.00	0.00	0.00	0.00	0.00
transcript1010	HORVU.RGT_PLANET.PROJ.1HG00011690	0.00	0.00	0.00	0.00	0.00	0.00
transcript1011	HORVU.RGT_PLANET.PROJ.1HG00011700	0.00	0.00	0.00	0.00	0.00	0.00
transcript1012	HORVU.RGT_PLANET.PROJ.1HG00011710	0.00	0.00	0.00	0.00	0.00	0.00
transcript1013	HORVU.RGT_PLANET.PROJ.1HG00011730	167.81	135.34	173.38	89.18	36.22	71.24
transcript1016	HORVU.RGT_PLANET.PROJ.1HG00011760	0.00	4.00	0.00	1.00	1.00	2.00
transcript1017	HORVU.RGT_PLANET.PROJ.1HG00011790	0.00	0.00	0.00	0.00	1.00	0.00
transcript1018	HORVU.RGT_PLANET.PROJ.1HG00011800	16.00	2.00	16.00	5.00	7.00	10.00
transcript1023	HORVU.RGT_PLANET.PROJ.1HG00011850	0.00	0.00	0.00	0.00	0.00	0.00
transcript1027	HORVU.RGT_PLANET.PROJ.1HG00011880	0.00	0.00	0.00	0.00	0.00	0.00
transcript1028	HORVU.RGT_PLANET.PROJ.1HG00011890	0.00	0.00	0.00	0.00	0.00	0.00
transcript1029	HORVU.RGT_PLANET.PROJ.1HG00011910	0.00	0.00	0.00	0.00	0.00	0.00
transcript1030	HORVU.RGT_PLANET.PROJ.1HG00011920	16.00	17.00	29.00	5.00	7.00	2.00
transcript1032	HORVU.RGT_PLANET.PROJ.1HG00011940	63.00	42.12	92.00	69.00	62.00	58.00
transcript1033	HORVU.RGT_PLANET.PROJ.1HG00011950	6.00	3.00	8.00	7.00	14.00	10.00
transcript1034	HORVU.RGT_PLANET.PROJ.1HG00011970	0.00	0.00	0.00	0.00	0.00	0.00
transcript1035	HORVU.RGT_PLANET.PROJ.1HG00011970	0.00	0.00	0.00	0.00	0.00	0.00
transcript1036	HORVU.RGT_PLANET.PROJ.1HG00011980	0.00	0.00	0.00	0.00	0.00	0.00
transcript1038	HORVU.RGT_PLANET.PROJ.1HG00012010	0.00	0.00	0.00	0.00	0.00	0.00
transcript1039	HORVU.RGT_PLANET.PROJ.1HG00012020	0.00	0.00	0.00	0.00	0.00	0.00
transcript1040	HORVU.RGT_PLANET.PROJ.1HG00012030	0.00	0.00	0.00	0.00	0.00	0.00
transcript1041	HORVU.RGT_PLANET.PROJ.1HG00012040	0.00	0.00	0.00	0.00	0.00	0.00
transcript1042	HORVU.RGT_PLANET.PROJ.1HG00012050	0.00	0.00	0.00	0.00	0.00	0.00
transcript1043	HORVU.RGT_PLANET.PROJ.1HG00012060	0.00	0.00	0.00	0.00	0.00	0.00
transcript1047	HORVU.RGT_PLANET.PROJ.1HG00012080	0.00	0.00	0.00	0.00	0.00	0.00
transcript1048	HORVU.RGT_PLANET.PROJ.1HG00012090	0.00	0.00	0.00	0.00	0.00	0.00
transcript1049	HORVU.RGT_PLANET.PROJ.1HG00012100	0.00	0.00	0.00	0.00	0.00	0.00
transcript1051	HORVU.RGT_PLANET.PROJ.1HG00012120	0.00	0.00	0.00	0.00	0.00	0.00
transcript1052	HORVU.RGT_PLANET.PROJ.1HG00012130	0.00	0.00	0.00	0.00	0.00	0.00
transcript1053	HORVU.RGT_PLANET.PROJ.1HG00012140	0.00	0.00	0.00	0.00	0.00	0.00
transcript1055	HORVU.RGT_PLANET.PROJ.1HG00012170	0.00	0.00	0.00	0.00	0.00	0.00
transcript1056	HORVU.RGT_PLANET.PROJ.1HG00012180	0.00	0.00	0.00	0.00	0.00	0.00
transcript1057	HORVU.RGT_PLANET.PROJ.1HG00012190	0.00	0.00	0.00	0.00	0.00	0.00
transcript1058	HORVU.RGT_PLANET.PROJ.1HG00012200	0.00	0.00	0.00	0.00	0.00	0.00
